COMPANY,RPNA_DATE_UTC,TIMESTAMP_UTC,RP_ENTITY_ID,ENTITY_TYPE,NEWS_TYPE,RP_STORY_ID,AEV,RP_STORY_EVENT_INDEX,RP_STORY_EVENT_COUNT,PEQ,BEE,BMQ,BAM,BCA,BER,ANL_CHG,MCQ,RPNA_DATE_UTC,,
US/AAPL,9/1/2018,11:05.4,D8442A,COMP,PRESS-RELEASE,0AFA684A0F742991A885D603FF51AACC,5,1,1,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,12:01.9,D8442A,COMP,PRESS-RELEASE,803C9E763336C230C1895740C85664A0,5,1,1,50,100,100,50,100,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:00.8,D8442A,COMP,PRESS-RELEASE,21BCFBC0BBF66A0C303D79447E8BF523,5,2,5,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:01.1,D8442A,COMP,PRESS-RELEASE,0A5D2290F47B3A24FC2B02581BC44EEE,5,1,5,50,50,50,50,50,0,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:04.6,D8442A,COMP,PRESS-RELEASE,804BAF6E09BEC5A4B67CE7D2FC65AB63,5,1,1,50,50,100,50,100,100,50,100,9/1/2018,,
US/AAPL,9/1/2018,00:15.4,D8442A,COMP,PRESS-RELEASE,5385E0C7E0A02198528CD4948CB84130,5,1,2,50,50,100,50,100,100,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:16.0,D8442A,COMP,PRESS-RELEASE,C1B1E96831009C8FD0AA68C2F7A98B7A,5,4,4,50,50,100,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,10:00.3,D8442A,COMP,PRESS-RELEASE,1C73EC9592B6ECA9A1A64140F3E2FF92,5,1,1,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,25:02.8,D8442A,COMP,PRESS-RELEASE,126452262524E2ECAD2FECEE5F1F73A9,5,2,6,50,50,100,50,100,100,50,50,9/1/2018,,
US/AAPL,9/1/2018,27:02.3,D8442A,COMP,PRESS-RELEASE,4EF862288BFC5F2575D62EEEDCE0F2C1,5,2,2,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,30:07.1,D8442A,COMP,PRESS-RELEASE,79F809BF939C166EACF7EED0F8E86AD0,5,5,17,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,30:34.5,D8442A,COMP,PRESS-RELEASE,803149B45AD8C742B45667244D8C1A43,5,1,1,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,31:36.6,D8442A,COMP,PRESS-RELEASE,A155B98334E1BC0E31875AC27F1400DD,5,1,1,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:02.6,D8442A,COMP,PRESS-RELEASE,4DD2ECF2868A5D931E857030DF3CA8EB,5,1,6,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:03.2,D8442A,COMP,PRESS-RELEASE,0E4971C22556491AB0CF46A471EBEEB1,5,2,2,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:03.9,D8442A,COMP,PRESS-RELEASE,81E168BE7EEFBC3A5365DC2D52054216,5,14,15,50,50,100,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:11.1,D8442A,COMP,PRESS-RELEASE,163460BB30413FFB6372C5BBF2C4EE6D,5,4,4,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:11.7,D8442A,COMP,PRESS-RELEASE,13C6E04C6F23D0B6F0EE3E63A5119FB3,5,2,2,50,50,0,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:11.8,D8442A,COMP,PRESS-RELEASE,CC4349AFDD7318FBC0E9151422FE444E,5,1,2,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:13.6,D8442A,COMP,PRESS-RELEASE,7BAE321FC03DD33390288EA694E88E8F,5,2,2,50,50,100,50,100,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:15.3,D8442A,COMP,PRESS-RELEASE,839D4F3EBA8FDC97242EA6BE834F322B,5,1,1,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,01:06.6,D8442A,COMP,PRESS-RELEASE,3E31706F831E695CA0F797A707345379,5,2,2,100,50,100,100,100,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,07:04.6,D8442A,COMP,PRESS-RELEASE,2572EFD35E7E65007F469B0986C6EB55,5,5,6,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,18:13.9,D8442A,COMP,PRESS-RELEASE,D0D68E167C011DDE4F6AEDD68A81463D,5,3,10,50,50,100,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,26:00.3,D8442A,COMP,PRESS-RELEASE,5DB2442E573B205CD79A8A486AE1AB41,5,6,12,100,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,30:03.1,D8442A,COMP,PRESS-RELEASE,F6D929E09AFA210383E692322F69ABCD,5,7,7,100,50,100,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,40:09.6,D8442A,COMP,PRESS-RELEASE,DE7114E486D42F8BAD4CE3B519C0740E,5,6,6,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,42:41.3,D8442A,COMP,PRESS-RELEASE,B865FF93BF202AE7565E2D3AA9E4ABD4,5,8,10,100,50,0,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,10:00.2,D8442A,COMP,PRESS-RELEASE,579CD1BABDF8104F36C27FF681B94741,5,21,22,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,23:00.3,D8442A,COMP,PRESS-RELEASE,3E2D9C5F7E1170C9B0CCE766A706D222,6,2,3,100,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,29:13.5,D8442A,COMP,PRESS-RELEASE,D270AA7D6560B13E61045CB8478E6E11,6,3,5,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,30:00.3,D8442A,COMP,PRESS-RELEASE,D129CF488DC11FA638FF87A6C1B0EEBF,6,12,15,50,50,100,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:02.8,D8442A,COMP,PRESS-RELEASE,3DA9A127639A1128CE41FF5306F4D8DF,6,1,3,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,30:06.6,D8442A,COMP,PRESS-RELEASE,637B0C365AE2588D4F9731F8610E300E,6,131,150,50,50,100,50,50,100,50,50,9/1/2018,,
US/AAPL,9/1/2018,30:27.3,D8442A,COMP,PRESS-RELEASE,1BD54780F6BC77DE5F0CEA84AD8D706F,6,131,150,50,50,100,50,50,100,50,50,9/1/2018,,
US/AAPL,9/1/2018,31:44.8,D8442A,COMP,PRESS-RELEASE,5782588A91B805CD4035D8BCED1AAE54,6,10,11,50,50,50,50,50,100,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:03.6,D8442A,COMP,PRESS-RELEASE,7AECD34FE5EF9ED88233706229EA2CD4,6,6,6,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,00:03.8,D8442A,COMP,PRESS-RELEASE,24F84F2EC60166A3618BC096AA064908,6,1,1,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,05:35.6,D8442A,COMP,PRESS-RELEASE,5589044E3A2EC4DFC6296F4293E69BB2,6,2,2,50,50,100,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,15:00.3,D8442A,COMP,PRESS-RELEASE,2D4A1401CE64B93A1C30C13E64ECC1D9,6,1,4,50,100,100,50,100,50,50,100,9/1/2018,,
US/AAPL,9/1/2018,48:00.4,D8442A,COMP,PRESS-RELEASE,AC423C38BAE6825B3DBBC1AF538DC5DD,6,1,8,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,48:00.4,D8442A,COMP,PRESS-RELEASE,51D576AF3FCEBF9D47E6C42F4EB5BE09,6,1,3,50,50,100,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,02:00.4,D8442A,COMP,PRESS-RELEASE,BA46E498278656E79C938505FBA95FB5,6,3,7,100,50,100,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,38:15.9,D8442A,COMP,PRESS-RELEASE,743336529430C1D52CC4320C7E9262CD,6,4,4,50,50,0,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,29:00.3,D8442A,COMP,PRESS-RELEASE,39A12F66A3916C038359DF977A9AF0A2,6,4,4,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,44:12.9,D8442A,COMP,PRESS-RELEASE,9F6D21EEB24F7A701DED720EAE19AF02,6,2,4,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,15:01.7,D8442A,COMP,PRESS-RELEASE,31FD31BB4781C579743605871F383940,6,6,6,100,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,25:29.7,D8442A,COMP,PRESS-RELEASE,59D9DF544FE6CE2AE473137D044F5097,6,4,5,100,100,50,50,100,100,50,50,9/1/2018,,
US/AAPL,9/1/2018,28:00.3,D8442A,COMP,PRESS-RELEASE,9E58CDF310F520305A48B8C94A5E43B6,6,3,7,100,50,100,50,50,50,50,50,9/1/2018,,
US/AAPL,9/1/2018,30:45.1,D8442A,COMP,PRESS-RELEASE,CC6824C55E7FB398390EF8CD493B1EDD,6,1,1,50,50,50,50,50,50,50,50,9/1/2018,,
US/AAPL,10/1/2018,45:04.3,D8442A,COMP,PRESS-RELEASE,AEC2D783EF7DD3143DE454F613F36EC7,6,2,2,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,15:05.4,D8442A,COMP,PRESS-RELEASE,9C23AA9E56ACC12162E02D4E3874ACED,6,2,2,50,50,100,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,00:18.8,D8442A,COMP,PRESS-RELEASE,68C653966723B9D4C8029F8AC556A01D,6,5,5,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,02:47.1,D8442A,COMP,PRESS-RELEASE,4BA22F437E0004A2DB104113A640BF6A,6,6,6,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,00:13.9,D8442A,COMP,PRESS-RELEASE,02F7920EC5FA2CFA24AE816A92E97878,6,2,2,100,50,100,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,00:01.9,D8442A,COMP,PRESS-RELEASE,8C03DC822E7638363645CF229F4034A5,6,2,2,50,50,50,50,100,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,00:02.4,D8442A,COMP,PRESS-RELEASE,FD6CC8E2092B189352EB8DA19C5E9E9D,6,6,6,100,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,00:15.4,D8442A,COMP,PRESS-RELEASE,B472DB6C3AEE422B42A0EDBA2C435ECB,6,1,1,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,31:33.5,D8442A,COMP,PRESS-RELEASE,6B95E3D50BA1D513895A42F407E9B3B8,6,5,5,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,00:03.1,D8442A,COMP,PRESS-RELEASE,5612812E4F6D24F4027F286379687464,6,1,1,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,13:00.2,D8442A,COMP,PRESS-RELEASE,5217984F219A2538272350911CA5C1C5,6,8,11,100,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,40:02.0,D8442A,COMP,PRESS-RELEASE,57D6556C5BE4BBFAC1A5350DCC677A70,6,1,4,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,00:00.6,D8442A,COMP,PRESS-RELEASE,CD1BE459884F97B4F35A6D82AB4A696F,6,4,4,50,50,100,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,00:03.4,D8442A,COMP,PRESS-RELEASE,6341266BB1428AB5F0F2C874DD8D4CCA,6,4,4,50,50,100,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,18:30.1,D8442A,COMP,PRESS-RELEASE,A1D071332F6874C2D68971E6C55B14D9,6,1,1,50,50,100,50,100,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,45:03.0,D8442A,COMP,PRESS-RELEASE,C99C5567D513C220518CD46263938503,6,1,1,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,45:18.4,D8442A,COMP,PRESS-RELEASE,D05C4310C1E7D2768E75C6DD8EBA2863,6,1,1,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,59:24.9,D8442A,COMP,PRESS-RELEASE,3557350C5E9B6585CD28FAC40FB90211,6,1,1,100,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,00:00.9,D8442A,COMP,PRESS-RELEASE,B7396062C943FAF5BEA26356462CB555,6,4,4,50,50,100,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,00:02.9,D8442A,COMP,PRESS-RELEASE,66E89ED5C03F5464AFDBE5D27AF81B8D,6,5,5,50,50,100,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,00:07.6,D8442A,COMP,PRESS-RELEASE,363B7BDB3C2A2240F08AFFFBCEFE6A83,6,1,1,50,100,100,50,100,100,50,50,10/1/2018,,
US/AAPL,10/1/2018,00:10.6,D8442A,COMP,PRESS-RELEASE,0C14DCABFDEFB1A00685BEAC3F0217A5,6,1,1,100,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,00:12.0,D8442A,COMP,PRESS-RELEASE,399F3FFEC107FB522435C4538558E077,6,1,5,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,31:01.1,D8442A,COMP,PRESS-RELEASE,24686136C367B04E97621775C5024276,6,4,4,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,31:02.1,D8442A,COMP,PRESS-RELEASE,C26E27C0E7FF6DDE73085D4CCB685012,6,1,5,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,36:35.9,D8442A,COMP,PRESS-RELEASE,F3156FBAD3F13921F9A03CA30820C6A5,6,1,6,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,19:46.1,D8442A,COMP,PRESS-RELEASE,AAFC651C0E6E8A138B14434EA1CB5C22,6,2,2,50,50,100,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,44:30.1,D8442A,COMP,PRESS-RELEASE,F6BD47DE56E3B1C12729CF2E3D20EA2B,6,1,2,50,50,100,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,26:00.3,D8442A,COMP,PRESS-RELEASE,6923659E2420C47EA2AF21F2AAE107E1,6,1,1,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,37:34.6,D8442A,COMP,PRESS-RELEASE,0E3F48FF08FBC24F280013F337B0246E,6,4,4,0,50,50,50,50,0,50,50,10/1/2018,,
US/AAPL,10/1/2018,43:00.3,D8442A,COMP,PRESS-RELEASE,836786E1049BB45E92A44F5D707D6614,6,10,10,50,50,100,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,45:05.5,D8442A,COMP,PRESS-RELEASE,D08DF9CD361476A44DC5BE883A6BEB08,6,30,35,100,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,45:26.5,D8442A,COMP,PRESS-RELEASE,4F7BC06F23E2770AA6DE15E8CD20B1C3,6,30,35,100,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,15:00.3,D8442A,COMP,PRESS-RELEASE,D249B073B5208329A325CCC41B984642,6,4,4,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,20:00.7,D8442A,COMP,PRESS-RELEASE,E6D3F132364D64FF2B8B4C69E318D58C,6,6,6,50,50,50,50,50,0,50,50,10/1/2018,,
US/AAPL,10/1/2018,05:15.4,D8442A,COMP,PRESS-RELEASE,96A186EC2357AF5670AB194374F4FA96,6,4,4,50,50,50,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,07:00.3,D8442A,COMP,PRESS-RELEASE,E371CB2F6ACFB4B859DA54FC73110AC4,6,5,5,100,50,100,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,57:50.0,D8442A,COMP,PRESS-RELEASE,0C0E9E4D2593CB451C8BC2D156C67590,6,2,2,50,50,100,50,50,50,50,50,10/1/2018,,
US/AAPL,10/1/2018,54:45.3,D8442A,COMP,PRESS-RELEASE,7553F3AE899CFF9A6F579745624E6C8E,6,9,9,100,50,100,50,50,50,50,50,10/1/2018,,
US/AAPL,11/1/2018,10:02.6,D8442A,COMP,PRESS-RELEASE,11622C3A4F4C0FF809F6C10F49A0D524,6,5,6,50,50,100,50,50,100,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:25.3,D8442A,COMP,PRESS-RELEASE,E7B2DC0460F70331A9DE5267B0C316A9,6,2,2,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:02.8,D8442A,COMP,PRESS-RELEASE,7D757DD8BF7EAE0772ADCCD770B2CF3E,6,5,5,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,13:29.5,D8442A,COMP,PRESS-RELEASE,2A46C26A304998EA79FE8EDA96BF3460,6,3,6,50,50,100,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,13:47.2,D8442A,COMP,PRESS-RELEASE,5D88FB0C4AB5393E106C7EC2F438DB5A,6,3,6,50,50,100,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:00.4,D8442A,COMP,PRESS-RELEASE,718009A76D7E9618B3461FCB8EB52F96,6,2,7,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:02.7,D8442A,COMP,PRESS-RELEASE,3C265357FFBD1E94D015EAA4AB72D13A,6,4,6,100,50,100,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:02.9,D8442A,COMP,PRESS-RELEASE,0F860FC2B6B0B7A2C607FF3F26843EE2,6,4,6,100,50,100,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:05.6,D8442A,COMP,PRESS-RELEASE,17680D4416A1184F2AAF99006F3A7268,6,10,10,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:08.6,D8442A,COMP,PRESS-RELEASE,6F199FA6BF1143199CC712B303442EF5,6,2,2,100,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:08.6,D8442A,COMP,PRESS-RELEASE,1F120F6DD1A8076CB6430B0BCA398407,6,2,3,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:23.2,D8442A,COMP,PRESS-RELEASE,D6656932CE4B251E544DA24B6E1C77DA,6,10,10,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:46.3,D8442A,COMP,PRESS-RELEASE,2712F1CAFEC8A72B637846BFFE427434,6,2,7,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,42:49.4,D8442A,COMP,PRESS-RELEASE,5CA31407097BB5AADACC029448F3775A,6,3,6,50,50,100,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:03.2,D8442A,COMP,PRESS-RELEASE,128D0E5D9CC8866E4982D432B6808801,6,2,2,50,50,50,50,0,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:05.6,D8442A,COMP,PRESS-RELEASE,4D899E5BF2B3075E87C6EF078FF578DB,6,2,2,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:06.1,D8442A,COMP,PRESS-RELEASE,7C82609696031E9B089585D1EF6AD9D9,6,10,10,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:39.6,D8442A,COMP,PRESS-RELEASE,57E8FC1237EAABEF9164634CBFA2461D,6,2,2,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,15:03.8,D8442A,COMP,PRESS-RELEASE,4B697B846F3D09CBDE19CA06A73D8C6E,6,3,3,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,30:04.0,D8442A,COMP,PRESS-RELEASE,D40469F48A90CCCCDF92D7CFC9583B8F,6,2,2,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,40:03.0,D8442A,COMP,PRESS-RELEASE,719A34D5405914BE77E8455F8A233B40,6,1,6,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,45:04.0,D8442A,COMP,PRESS-RELEASE,D174B3FB6629DDE4B0ED9A0443CF49B1,6,1,1,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,59:35.6,D8442A,COMP,PRESS-RELEASE,D9ED34EC0FAB68F794A5172E090CB9D3,6,3,3,50,50,100,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:03.2,D8442A,COMP,PRESS-RELEASE,E7D8488245437781EA629D5DFF5E0D14,6,2,2,50,50,50,50,50,100,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:04.1,D8442A,COMP,PRESS-RELEASE,6F5C8EF3CD0B8E0965AB7AB18985A98A,6,1,1,100,50,100,50,50,100,50,50,11/1/2018,,
US/AAPL,11/1/2018,06:10.1,D8442A,COMP,PRESS-RELEASE,DCC5CE27CB26D5F4B7FAF04B7DA592F8,6,3,3,50,50,100,50,100,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,21:53.3,D8442A,COMP,PRESS-RELEASE,44C58C2DEF88E41961E5E79001E55C73,6,8,70,50,50,0,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,17:00.3,D8442A,COMP,PRESS-RELEASE,2932A41061E32B735652298293EAB2C1,6,1,1,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,22:00.4,D8442A,COMP,PRESS-RELEASE,6569F50CC31B3B45C273F61303BA7092,6,4,5,50,50,100,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,26:00.2,D8442A,COMP,PRESS-RELEASE,1233FDD66B645D731776F671C16B6AB9,6,4,4,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,00:00.7,D8442A,COMP,PRESS-RELEASE,047D43C893020D61DBB8631607700628,6,6,8,50,50,50,50,50,100,50,50,11/1/2018,,
US/AAPL,11/1/2018,05:05.0,D8442A,COMP,PRESS-RELEASE,F1AAC3ECAC380C1AC190DF328EB5BF86,6,2,5,50,50,100,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,19:28.7,D8442A,COMP,PRESS-RELEASE,54F9F8E6B43B8212C98B2BC529158B1E,6,3,3,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,30:06.3,D8442A,COMP,PRESS-RELEASE,506DC73FF28FD00D5C3C68B95DF457F7,6,8,8,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,13:00.3,D8442A,COMP,PRESS-RELEASE,4BA380B630EB713EEA14AA7B5E998A81,6,2,5,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,11/1/2018,34:00.4,D8442A,COMP,PRESS-RELEASE,32C30E7FED64A10F01913C469A53AEEB,6,7,8,50,50,50,50,50,50,50,50,11/1/2018,,
US/AAPL,12/1/2018,15:04.4,D8442A,COMP,PRESS-RELEASE,E907B21E4E116BF805D13B4969A31FC7,6,4,4,50,50,100,50,50,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,55:31.5,D8442A,COMP,PRESS-RELEASE,5E02DEDC4802C018AD510F26E337CB72,6,10,10,100,50,100,50,50,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,56:58.7,D8442A,COMP,PRESS-RELEASE,ED381CE0F05E281DE88D77E69813D3C1,6,1,2,50,50,100,50,50,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,40:18.3,D8442A,COMP,PRESS-RELEASE,4DF337673D6910382738DDBFF4D25D4C,6,2,6,100,50,50,50,50,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,00:04.6,D8442A,COMP,PRESS-RELEASE,024C07C8A98A18E23FB89ECB420DF9FF,6,1,1,50,50,50,50,50,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,00:00.6,D8442A,COMP,PRESS-RELEASE,7C3480D4DAD114A02F0371628FCEF00C,6,3,3,100,50,100,100,50,100,50,50,12/1/2018,,
US/AAPL,12/1/2018,00:07.6,D8442A,COMP,PRESS-RELEASE,357FA9BA585F663D61787B7BBD123056,6,4,8,50,50,50,50,50,100,50,50,12/1/2018,,
US/AAPL,12/1/2018,00:03.8,D8442A,COMP,PRESS-RELEASE,3CF7338D0FABFCCF2CD326D93C069867,6,1,2,50,50,50,50,50,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,12:26.9,D8442A,COMP,PRESS-RELEASE,786F8FD89E77ABD8F915A9C9AEB8731C,6,11,11,50,50,50,50,50,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,00:00.5,D8442A,COMP,PRESS-RELEASE,F94DC195892F14BC0381A6D928C9A28C,6,1,6,50,50,50,50,50,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,01:00.4,D8442A,COMP,PRESS-RELEASE,285BF82D7D54885AA12EF5FCEACFA143,6,3,5,50,50,50,50,50,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,50:21.5,D8442A,COMP,PRESS-RELEASE,DDA82D6D260768BD30E48C7A5D27A55F,6,2,6,50,50,50,50,50,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,00:23.3,D8442A,COMP,PRESS-RELEASE,278B6B3AF79B962FB419D813FC4EF27E,6,2,2,50,50,100,50,50,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,00:45.1,D8442A,COMP,PRESS-RELEASE,DD033F52367DD15ED14015A0B35D42E2,6,2,2,50,50,100,50,50,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,39:52.0,D8442A,COMP,PRESS-RELEASE,CB1CE2EF9EA839286B596BDCE37BA822,6,2,2,50,50,50,50,50,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,06:32.6,D8442A,COMP,PRESS-RELEASE,B612ACE4854F04F8A8EF694826D421D7,6,5,5,50,50,50,50,100,50,50,50,12/1/2018,,
US/AAPL,12/1/2018,30:33.6,D8442A,COMP,PRESS-RELEASE,4DA3162B1E4F530B689F1D3769409421,6,8,9,50,50,50,50,50,50,50,50,12/1/2018,,
US/AAPL,13/01/2018,19:00.3,D8442A,COMP,PRESS-RELEASE,BAE09E47EEA91C1C9544AAACBB3E8F08,6,5,5,50,50,50,50,50,50,50,50,13/01/2018,,
US/AAPL,13/01/2018,30:01.8,D8442A,COMP,PRESS-RELEASE,C094B4888164AB22F6A4EDEC5155652B,6,8,8,50,50,50,50,50,50,50,50,13/01/2018,,
US/AAPL,14/01/2018,00:01.9,D8442A,COMP,PRESS-RELEASE,2EDC3EB644C38C2B49D082899392ADE1,6,2,6,100,50,100,50,50,50,50,50,14/01/2018,,
US/AAPL,15/01/2018,00:04.6,D8442A,COMP,PRESS-RELEASE,42E2B44653010B173F5928F3A479C821,6,2,4,50,50,50,50,50,0,50,50,15/01/2018,,
US/AAPL,15/01/2018,00:05.1,D8442A,COMP,PRESS-RELEASE,6284B9BF9C631A430D4C53AC567CE354,6,2,4,50,50,50,50,50,0,50,50,15/01/2018,,
